Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
Ancient Grove	standard	ancient_grove_ltd_400	Site	Chi	Site	2		{chi}{chi}		1	5	Common	ancient grove		
Ancient Temple	standard	ancient_temple_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	5	Very Common	ancient temple	Any character that is intercepted while attacking Ancient Temple inflicts no damage on Ancient Temple.	
Arcanotechnician	standard	arcanotechnician_ltd_400	Character	Architects of the Flesh	Buro Scientist	2	{arc}	{arc}{tek}{mag}	1			Uncommon	arcano technician buro scientist	Turn Arcanotechnician and toast a character in your smoked pile to return any card in your smoked pile to your hand.	
Arcanowave Pulse	standard	arcanowave_pulse_ltd_400	Event	Architects of the Flesh	Event	1	{arc}					Uncommon	arcano wave pulse	Cancel and smoke a {han} card.	
Arcanowave Reinforcer	standard	arcanowave_reinforcer_ltd_400	Edge	Architects of the Flesh	Edge	2	{arc}{arc}{tek}					Uncommon	arcano wave reinforcer	All Characters you control inflict +1 damage and gain the designator <Abomination>.	
Arcanowave Researcher	standard	arcanowave_researcher_ltd_400	Character	Architects of the Flesh	Scientist	1	{arc}	{arc}{tek}{mag}	1			Uncommon	arcano wave researcher scientist	Turn to force target player to discard a card at random from his or her hand.	
Armored in Life	standard	armored_in_life_ltd_400	State	Chi	State	1	{chi}					Common	armored life	Play on any character. Subject character gains Toughness: 1.	
Array of Stunts	standard	array_of_stunts_ltd_400	Event	Dragons	Event	1	{dra}{dra}					Uncommon	array stunt	You may change the locations of all your characters to new locations on your side as many columns right or left as you wish.	
Assassins in Love	standard	assassins_in_love_ltd_400	Event	Dragons	Event	0	{dra}{dra}					Rare	assassin love	You are now the controller of all Assasins. They come to your side unturned.	
Attack Helicopter	standard	attack_helicopter_ltd_400	State	Unaligned	State	3						Uncommon	attack helicopter	Vehicle. Subject character gains Mobility, Tactics, and +2 Fighting.	
Auspicious Termites	standard	auspicious_termites_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	5	Very Common	auspicious termite	Cannot be burned. If smoked, Auspicious Termites returns to its owner's hand.	
Average Joe	standard	average_joe_ltd_400	Character	Dragons	Blue-Collar Hero	3		{dra}	2			Very Common	average joe blue collar hero	Toughness: 1.	
Back for Seconds	standard	back_for_seconds_ltd_400	Event	Dragons	Event	1	{dra}					Common	back second	Unturn target character.	
Bag Full of Guns	standard	bag_full_of_guns_ltd_400	State	Dragons	State	2	{dra}					Uncommon	bag full gun	Play on a character you control. Turn to give +1 Fighting until the end of the turn to all characters you control at subject character's location.	
Banish	standard	banish_ltd_400	Event	Eaters of the Lotus	Event	2	{lot}					Rare	banish	All {dra} characters in play return to their owners' hands.	
Baptism of Fire	standard	baptism_of_fire_ltd_400	State	Dragons	State	1	{dra}					Rare	baptism fire	Play on any character immediately after subject character has been damaged. Subject character gains +2 Fighting. You may play Baptism of Fire during another player's turn.	
Battlechimp Potemkin	standard	battlechimp_potemkin_ltd_400	Character	Jammers	Subversive Leader	4	{jam}	{jam}{tek}	5			Rare	battlechimp potemkin subversive leader	Unique. Turn and choose any number of {jam} Characters with a cost greater than 0 whose combined play cost does not exceed X :: Unturn chosen Characters. X = this card's cost.	
Beneficial Realignment	standard	beneficial_realignment_ltd_400	Event	Guiding Hand	Event	1	{han}					Common	beneficial realignment	Heal target character or site.	
Big Brother Tsien	standard	big_brother_tsien_ltd_400	Character	Eaters of the Lotus	Demon Hood	2		{lot}	2			Rare	big brother tsien demon hood	Unique. Once per turn, you may pay 1 Power to give Big Brother Tsien +3 Fighting until the end of the turn.	
Big Bruiser	standard	big_bruiser_ltd_400	Character	Dragons	Kicker of Butts	5	{dra}{dra}	{dra}	6			Uncommon	big bruiser kicker butt	Guts. Toughness: 1.	
Bite of the Jellyfish	standard	bite_of_the_jellyfish_ltd_400	Event	Ascended	Event	0	{asc}					Uncommon	bite jellyfish	Play when a Feng Shui Site is burned. Steal all the Power of the player who burned that Site. (This includes any Power gained by burning for Power.)	
Blade Palm	standard	blade_palm_ltd_400	Event	Chi	Event	2	{chi}{chi}					Uncommon	blade palm	Return target card to its owner's hand. Does not affect Event cards.	
Blessed Orchard	standard	blessed_orchard_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	7	Very Common	blessed orchard	Whenever a player declares an attack on Blessed Orchard, transfer 1 Power from his or her pool to yours.	
Booby Trap	standard	booby_trap_ltd_400	Event	Dragons	Event	1	{dra}					Common	booby trap	Play during an attack on a Site you control :: Inflict 3 non-combat damage on that Site and all Characters at its location.	
Brain Bug EQ3200	standard	brain_bug_eq3200_ltd_400	State	Architects of the Flesh	State	1	{arc}					Rare	brain bug eq3200	Play on any character. At the beginning of each of your turns, you may look at subject character's controller's hand or reveal one of his or her sites. Subject is smoked if Brain Bug EQ3200 leaves play.	
Brain Eater	standard	brain_eater_ltd_400	Character	Architects of the Flesh	Abomination	4	{arc}{arc}	{arc}	3			Uncommon	brain eater abomination	Ambush.	
Bull Market	standard	bull_market_ltd_400	Event	Ascended	Event	0	{asc}{asc}{asc}					Rare	bull market	Limited. Every player gains 5 Power.	
Buro Assassin	standard	buro_assassin_ltd_400	Character	Architects of the Flesh	Covert Operator	3	{arc}	{arc}	2			Common	buro assassin covert operator	Ambush	
Buro Official	standard	buro_official_ltd_400	Character	Architects of the Flesh	Vile Bureaucrat	2	{arc}	{arc}	1			Uncommon	buro official vile bureaucrat	Turn to give Ambush until the end of the turn to a character with a play cost of no greater than 3.	
Cabinet Minister	standard	cabinet_minister_ltd_400	Character	Ascended	Pledged Politician	1	{asc}	{asc}	1			Common	cabinet minister pledged politician	Turn and maintain to control or cancel target Edge. If target Edge leaves play while under your control, Cabinet Minister is smoked.	
Capoeira Master	standard	capoeira_master_ltd_400	Character	Dragons	Martial Artist	4	{dra}{dra}{dra}	{dra}	5			Rare	capoeira master martial artist	Inflicts +3 damage when intercepting.	
Cave Network	standard	cave_network_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	6	Very Common	cave network	In response to an attack declared against Cave Network, if you controlled no characters at the time the attack was declared, turn :: play a Character with a cost of three or less at no cost.	
Cellular Reinvigoration	standard	cellular_reinvigoration_ltd_400	Event	Architects of the Flesh	Event	1	{arc}					Uncommon	cellular reinvigoration	Target a Character :: Until the end of the turn, target Character gains Guts and is not smoked if its Fighting is 0.	
Chains of Bone	standard	chains_of_bone_ltd_400	Edge	Eaters of the Lotus	Edge	2	{lot}					Uncommon	chain bone	{asc} cards do not unturn during their controller's establishing shot.	
Charmed Life	standard	charmed_life_ltd_400	State	Dragons	State	1	{dra}					Uncommon	charmed life	Play on any character. Subject character is immune to any effects that smoke characters or cards. Character can still be smoked due to damage.	
Chin Ken	standard	chin_ken_ltd_400	Character	Guiding Hand	Kung Fu Master	4	{han}{han}{han}{han}	{han}{chi}{chi}	7			Rare	chin ken kung fu master	Unique. Gains the abilities of each character he is in combat with until combat with that character is resolved.	
Chinese Doctor	standard	chinese_doctor_ltd_400	Character	Dragons	Wise Physician	1	{dra}	{dra}	1			Common	chinese doctor wise physician	Turn and target a Character :: Heal target.	
Chromosome Screamer	standard	chromosome_screamer_ltd_400	Character	Jammers	Escaped Abomination	4	{tek}	{jam}	4			Uncommon	chromosome screamer escaped abomination	Guts. Inflicts +2 damage against {arc} characters and {arc} sites.	
Church Official	standard	church_official_ltd_400	Character	Ascended	Pledged Operative	2	{asc}{asc}{asc}	{asc}	1			Uncommon	church official pledged operative	Turn and pay 1 Power to cancel and smoke any {mag} card as it is played.	
City Square	standard	city_square_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	6	Rare	city square	Unique. Turn to redirect the damage inflicted on target site from a single source to any site you control.	
Claw of the Tiger	standard	claw_of_the_tiger_ltd_400	State	Chi	State	1	{chi}{chi}{chi}					Uncommon	claw tiger	Play on any character. Before combat damage is dealt, Claw of the Tiger inflicts 1 point of damage on all characters in combat with subject character.	
Code Red	standard	code_red_ltd_400	Event	Architects of the Flesh	Event	1	{arc}					Common	code red	Play immediately after you have been attacked. You may launch an attack. Characters that have attacked you this turn cannot intercept this attack.	
Combat Aircar	standard	combat_aircar_ltd_400	State	High Tech	State	4	{tek}{tek}					Uncommon	combat aircar	Vehicle. User gains Mobility, Tactics, and +4 Fighting.	
Confucian Sage	standard	confucian_sage_ltd_400	Character	Guiding Hand	Font of Wisdom	2	{han}	{han}{chi}	1			Uncommon	confucian sage font wisdom	Turn Confucian Sage to look at target player's hand.	
Confucian Stability	standard	confucian_stability_ltd_400	Event	Guiding Hand	Event	1	{han}					Common	confucian stability	Play in response to an Event or State :: Cancel and smoke that card.	
Contract of the Fox	standard	contract_of_the_fox_ltd_400	State	Chi	State	2	{chi}					Uncommon	contract fox	Play on any character. Turn Contract of the Fox to unturn subject character.	
Covert Operation	standard	covert_operation_ltd_400	Event	Ascended	Event	0	{asc}					Common	covert operation	Target an opponent :: Look at target opponent's hand. You may force that opponent to discard one card of your choice.	
Cry of the Forgotten Ancestor	standard	cry_of_the_forgotten_ancestor_ltd_400	Event	Ascended	Event	1	{asc}{asc}					Uncommon	cry forgotten ancestor	Cancel and smoke target {mag} card.	
Curtain of Fullness	standard	curtain_of_fullness_ltd_400	Event	Magic	Event	0	{mag}{mag}					Uncommon	curtain fullness	Target player must discard 3 cards at random from his or her hand.	
Dance of the Centipede	standard	dance_of_the_centipede_ltd_400	Event	Eaters of the Lotus	Event	1	{lot}					Common	dance centipede	Target a card in play, which cannot be turned in response :: Turn and cancel target card until the end of the turn.	
Dangerous Experiment	standard	dangerous_experiment_ltd_400	Event	Architects of the Flesh	Event	0	{arc}{arc}{arc}{arc}					Rare	dangerous experiment	Limited. Toast It. You gain 5 Power, and the opponent to your left may immediately toast a card you control, a card in your smoked pile, or a card in your burned-for-victory pile.	
Dawn of the Righteous	standard	dawn_of_the_righteous_ltd_400	Event	Chi	Event	1	{chi}					Common	dawn righteous	Remove up to six damage counters from the cards you control.	
Death Touch	standard	death_touch_ltd_400	State	Chi	State	2	{chi}					Rare	death touch	Play on any character. Any character in combat with subject character is smoked. Does not affect characters with {mag} or {tek} in their resource conditions.	
Deathtrap	standard	deathtrap_ltd_400	State	Eaters of the Lotus	State	1	{lot}					Common	deathtrap	When any Character enters combat with subject Site, inflict 1 non-combat damage on that Character (before combat damage is dealt).	
Desdemona Deathangel	standard	desdemona_deathangel_ltd_400	Character	Architects of the Flesh	Abomination	5	{arc}{arc}{arc}	{arc}	5			Rare	desdemona deathangel abomination	Unique. Ambush.	
Difficulty at the Beginning	standard	difficulty_at_the_beginning_ltd_400	Event	Guiding Hand	Event	1	{han}					Uncommon	difficulty beginning	Play when an opponent plays a card :: Toast that card. That opponent may pay 1 Power in response to cancel this card.	
Dim Mak	standard	dim_mak_ltd_400	State	Chi	State	1	{chi}					Uncommon	dim mak	Play on any character. Subject character gains +1 Fighting. Damage inflicted by subject character is not reduced by Toughness.	
Disintegrator Ray	standard	disintegrator_ray_ltd_400	State	High Tech	State	1	{tek}{tek}					Uncommon	disintegrator ray	Weapon. Subject character gains +1 Fighting. If subject character inflicts enough damage to smoke a character, subject character toasts that character instead.	
DNA Mage	standard	dna_mage_ltd_400	Character	Architects of the Flesh	Occult Scientist	1		{arc}{tek}{mag}	1			Common	dna mage occult scientist	Cannot turn to attack.	
Dr. April Mucosa	standard	dr_april_mucosa_ltd_400	Character	Architects of the Flesh	Mad Scientist	3	{arc}	{arc}{tek}{tek}{mag}	1			Rare	dr april mucosa mad scientist	Unique. Turn to reduce the damage target character inflicts by 3 until the end of the turn.	
Draco	standard	draco_ltd_400	Character	Ascended	Lodge Enforcer	6	{asc}{asc}{asc}{asc}	{asc}	12			Rare	draco lodge enforcer	Unique.	
Dragon Adept	standard	dragon_adept_ltd_400	Character	Dragons	Versatile Combatant	4	{dra}{dra}	{dra}	5			Uncommon	dragon adept versatile combatant	Independent.	
Dragon Fighter	standard	dragon_fighter_ltd_400	Character	Dragons	Streetfighter	4		{dra}	4			Common	dragon fighter streetfighter	Guts.	
Dragon Mountain	standard	dragon_mountain_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	7	Rare	dragon mountain	Unique. Toughness: 1.	
Drug Lab	standard	drug_lab_ltd_400	Site	Unaligned	Hood Site	1				1	6	Rare	drug lab hood	Limited. Drug Lab is smoked if damaged by a Cop card.	
Dump Warrior	standard	dump_warrior_ltd_400	Character	Jammers	Scavenger / Scrapper	2		{jam}{tek}	2			Common	dump warrior scavenger scrapper	You can ignore resource symbols when playing weapons or vehicles on Dump Warrior.	
Edge Warrior	standard	edge_warrior_ltd_400	Character	Jammers	Subversive Op	1		{jam}	1			Common	warrior subversive op	Cannot be intercepted by Buro, PubOrd, or Cop characters.	
Elderly Monk	standard	elderly_monk_ltd_400	Character	Guiding Hand	Sage	2	{han}	{han}{chi}	1			Rare	elderly monk sage	Draw an additional card whenever you draw cards.	
Eunuch Underling	standard	eunuch_underling_ltd_400	Character	Eaters of the Lotus	Sorcerer Bureaucrat	2		{lot}{mag}	2			Very Common	eunuch underling sorcerer bureaucrat		
Everyday Hero	standard	everyday_hero_ltd_400	Character	Dragons	Brave Scrapper	2		{dra}	2			Very Common	everyday hero brave scrapper	Guts.	
Evil Twin	standard	evil_twin_ltd_400	Character	Eaters of the Lotus	Sinister Sibling	3	{lot}	{lot}	*			Rare	evil twin sinister sibling	Uncopyable. When Evil Twin enters play, it copies the printed Fighting, rules text and restrictions of another Character in play. Evil Twin's title becomes "Evil Twin of (Character's title)" and its subtitle becomes "Sinister Sibling of (Character's subtitle)."	
Expendable Unit	standard	expendable_unit_ltd_400	Event	Architects of the Flesh	Event	0	{arc}					Common	expendable unit	Redirect all damage from one source to any character you control.	
Explosives	standard	explosives_ltd_400	State	Unaligned	State	1						Uncommon	explosive	Play on an unturned Character. Subject's controller may sacrifice Explosives during an attack :: Subject inflicts +5 damage against the next Site it inflicts combat damage on during this attack.	
Faked Death	standard	faked_death_ltd_400	Event	Ascended	Event	0	{asc}					Common	faked death	Take a character from your smoked pile and return it to your hand.	
Family Estate	standard	family_estate_ltd_400	Site	Ascended	Site	2		{asc}		1	5	Common	family estate	Turn to play a Pledged character at -1 cost. Family Estate takes 2 points of damage whenever a Lodge character is smoked.	
Family Home	standard	family_home_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	5	Very Common	family home	Generates an additional point of Power if the Power of the player to your left is greater than yours.	
Family Restaurant	standard	family_restaurant_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	4	Very Common	family restaurant	Regenerate. Body is reduced to 0 if damaged by a <Hood> card.	
Feast of Souls	standard	feast_of_souls_ltd_400	Edge	Eaters of the Lotus	Edge	4	{lot}					Rare	feast soul	Gain 1 Power whenever a character you control is smoked. If this card leaves play, the player to your left gains all the Power in your pool.	
Final Brawl	standard	final_brawl_ltd_400	Event	Dragons	Event	0	{dra}					Common	final brawl	All characters in play suffer 2 points of damage.	
Fire in the Lake	standard	fire_in_the_lake_ltd_400	Edge	Guiding Hand	Edge	3	{han}{han}					Uncommon	fire lake	Gain 1 Power whenever an attack is declared against your side.	
Fist of the Bear	standard	fist_of_the_bear_ltd_400	Character	Ascended	Lodge Enforcer	4	{asc}{asc}	{asc}	6			Uncommon	fist bear lodge enforcer		
Fists of Legend	standard	fists_of_legend_ltd_400	State	Dragons	State	2	{dra}					Rare	fist legend	Unique. Play on any character. Subject character's Fighting score is increased by the number of Unique characters in your smoked pile.	
Floating Fortress	standard	floating_fortress_ltd_400	State	High Tech	State	6	{tek}{tek}{tek}{tek}					Rare	floating fortress	Vehicle. Subject character gains Mobility and +8 Fighting.	
Flood on the Mountain	standard	flood_on_the_mountain_ltd_400	Edge	Eaters of the Lotus	Edge	2	{lot}					Uncommon	flood mountain	{dra} characters suffer 1 point of damage at the start of each of your turns.	
Flying Guillotine	standard	flying_guillotine_ltd_400	State	Eaters of the Lotus	State	0	{lot}					Rare	flying guillotine	Weapon. If subject character smokes a character in combat, you may inflict 2 points of damage on any other character at its location.	
Fong Sai Yuk	standard	fong_sai_yuk_ltd_400	Character	Guiding Hand	Martial Artist	6	{han}{han}{han}{han}	{han}{chi}	9			Rare	fong sai yuk martial artist	Unique. Superleap.	
Fortune of the Turtle	standard	fortune_of_the_turtle_ltd_400	State	Chi	State	1	{chi}					Uncommon	fortune turtle	Play on any character. Subject character is not affected by Event cards played by your opponents.	
Fox Pass	standard	fox_pass_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	5	Rare	fox pass	Unique. Turn to change one attacker's target to any Character or front-row Site you control.	
Friends of the Dragon	standard	friends_of_the_dragon_ltd_400	Character	Dragons	Student Supporters	1		{dra}	1			Very Common	friend dragon supporter student		
Fusion Rifle	standard	fusion_rifle_ltd_400	State	High Tech	State	1	{tek}					Uncommon	fusion rifle	Weapon. Play on any Character. Turn Fusion Rifle and target any card at subject’s location :: inflict 2 non-combat damage on target.	
Fusion Tank	standard	fusion_tank_ltd_400	State	High Tech	State	4	{tek}					Uncommon	fusion tank	Vehicle. Subject character gains Mobility and +4 Fighting.	
Gadgeteer	standard	gadgeteer_ltd_400	Character	Dragons	Resourceful Techie	2	{dra}	{dra}{tek}	2			Common	gadgeteer resourceful techie	Gains +1 Fighting for each {tek} card placed on her.	
Gao Zhang	standard	gao_zhang_ltd_400	Character	Eaters of the Lotus	Center of the Lotus	6	{lot}{lot}{lot}{lot}{lot}	{lot}{lot}{mag}{mag}{mag}	10			Rare	gao zhang center lotus	Unique. Turn Gao Zhang to change the target of an Event card.	
Gardener	standard	gardener_ltd_400	Character	Guiding Hand	Devoted Follower	1	{han}	{han}{chi}	1			Common	gardener devoted follower	Turn to remove two damage counters from target feng shui site.	
Ghostly Seducer	standard	ghostly_seducer_ltd_400	Character	Eaters of the Lotus	Demon Sorceress	4	{lot}{mag}	{lot}{mag}	1			Rare	ghostly seducer demon sorceress	Turn to send any turned character back to its owner's hand.	
Gnarled Horror	standard	gnarled_horror_ltd_400	Character	Eaters of the Lotus	Demon	2	{lot}{mag}	{lot}	1			Uncommon	gnarled horror demon	Any character damaged by Gnarled Horror is smoked. Does not affect characters with vehicle States.	
Gnarled Marauder	standard	gnarled_marauder_ltd_400	Character	Eaters of the Lotus	Demon	3	{lot}{mag}	{lot}	3			Uncommon	gnarled marauder demon	Any damage Gnarled Marauder inflicts on a site in an attack is also inflicted on the back-row site behind that site.	
Golden Candle Society	standard	golden_candle_society_ltd_400	Character	Guiding Hand	Secret Society	1		{han}{chi}	1			Very Common	golden candle society secret		
Golden Comeback	standard	golden_comeback_ltd_400	Event	Dragons	Event	2	{dra}					Common	golden comeback	You may take a character from your smoked pile and return it to play.	
Green Monk	standard	green_monk_ltd_400	Character	Guiding Hand	Martial Artist	4	{han}	{han}{chi}	4			Uncommon	green monk martial artist	Toughness: 1.	
Grenade Launcher	standard	grenade_launcher_ltd_400	State	Unaligned	State	1						Uncommon	grenade launcher	Weapon. Controlling character inflicts +3 damage on characters with vehicles or sites.	
Grove of Willows	standard	grove_of_willows_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	6	Very Common	grove willow	If Grove of Willows is revealed due to damage inflicted in an attack, you gain Power equal to the number of characters that attacked it.	
Gruff Lieutenant	standard	gruff_lieutenant_ltd_400	Character	Ascended	Pledged Cop	1	{asc}	{asc}	1			Common	gruff lieutenant pledged cop	Stealth.	
Hallowed Earth	standard	hallowed_earth_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	6	Very Common	hallowed earth	If Hallowed Earth is seized or burned by a player who controls more feng shui sites than you, you gain Power equal to the number of feng shui sites he or she controls.	
Hands Without Shadow	standard	hands_without_shadow_ltd_400	State	Chi	State	0	{chi}					Common	hand without shadow	Schtick. When subject Character is in combat with a Character, you may choose to have subject inflict X-1 combat damage instead of its normal damage. X= damage required to smoke the opposing Character, calculated just prior to inflicting damage, but after all other effects have resolved.	
Havoc Suit	standard	havoc_suit_ltd_400	State	High Tech	State	2	{tek}					Common	havoc suit	Weapon. Add half the number of {tek} resources in your pool, rounded down, to subject character's Fighting score.	
Healing Earth	standard	healing_earth_ltd_400	Event	Chi	Event	0	{chi}					Common	healing earth	Remove a number of damage counters from the cards you control up to the number of {chi} resources in your pool.	
Helix Chewer	standard	helix_chewer_ltd_400	State	Architects of the Flesh	State	0	{arc}					Common	helix chewer	Play on any character. Any damage that subject character inflicts in combat is reduced by 1. If subject character leaves play, Helix Chewer returns to your hand.	
Helix Rethread	standard	helix_rethread_ltd_400	State	Architects of the Flesh	State	0	{arc}					Common	helix rethread	Play on a character controlled by one of your opponents. If subject character is smoked, you gain 1 Power.	
Heroic Conversion	standard	heroic_conversion_ltd_400	State	Dragons	State	0	{dra}					Uncommon	heroic conversion	f subject Character attacks a card you control, at the end of the turn, take control of subject until it leaves play (even if Heroic Conversion is later removed).	
Hill of the Turtle	standard	hill_of_the_turtle_ltd_400	Edge	Guiding Hand	Edge	1	{han}{han}					Uncommon	hill turtle	Each player must spend 1 Power at the start of each of his or her turns or one {tek} card of his or her choice that he or she controls is smoked.	
Homo Omega	standard	homo_omega_ltd_400	Character	Architects of the Flesh	Buro Cyborg	6	{arc}{arc}{arc}{arc}	{arc}{tek}{tek}{tek}	10			Rare	homo omega buro cyborg	Unique. Toughness: 2.	
Hopping Vampire	standard	hopping_vampire_ltd_400	Character	Eaters of the Lotus	Ancient Monsters	4		{lot}	4			Common	hopping vampire ancient monster monsters		
Hostile Takeover	standard	hostile_takeover_ltd_400	Event	Ascended	Event	0	{asc}					Uncommon	hostile takeover	Play during an auction. The highest current bidder must give you Power equal to his or her bid. You win the auction.	
House on the Hill	standard	house_on_the_hill_ltd_400	Site	Dragons	Site	2		{dra}		1	5	Common	house hill	Characters at House on the Hill's location have Toughness: 1 when intercepting attackers.	
I Ching	standard	i_ching_ltd_400	Edge	Magic	Edge	1	{mag}					Rare	i ching	Turn to look at the top three cards of any one player's deck and arrange them in whatever order you wish.	
Iala Mane	standard	iala_mane_ltd_400	Character	Dragons	Martial Artist	5	{dra}{dra}{dra}{dra}	{dra}	8			Rare	iala mane martial artist	Unique. Independent. Can attack during an opponent's turn.	
Ice Warriors	standard	ice_warriors_ltd_400	Character	Four Monarchs	Netherworld Soldier	2		{mon}	2			Common	ice warrior netherworld soldier		
Illusory Bridge	standard	illusory_bridge_ltd_400	Site	Magic	Site	0	{mag}			0	3	Common	illusory bridge	Play into any player’s Site structure. That player controls Illusory Bridge.	
Imperial Boon	standard	imperial_boon_ltd_400	Edge	Eaters of the Lotus	Edge	4	{lot}					Rare	imperial boon	Limited. Turn a Eunuch you control :: gain 1 Power. If you control “Gao Zhang,” turn him :: gain 2 Power. Smoke all Eunuchs you control if this card leaves play.	
Imperial Guard	standard	imperial_guard_ltd_400	Character	Eaters of the Lotus	Ancient Cop	2	{lot}	{lot}	1			Uncommon	imperial guard ancient cop	Imperial Guard's Fighting is increased by the number of Eunuchs you control.	
Imprisoned	standard	imprisoned_ltd_400	Event	Architects of the Flesh	Event	1	{arc}					Common	imprisoned	Target character is returned to its owner's hand.	
Inauspicious Reburial	standard	inauspicious_reburial_ltd_400	Event	Eaters of the Lotus	Event	1	{lot}					Common	inauspicious reburial	You may toast a number of characters of your choice in an opponent's smoked pile up to the number of {lot} resources in your pool.	
Inexorable Corruption	standard	inexorable_corruption_ltd_400	State	Eaters of the Lotus	State	0	{lot}					Common	inexorable corruption	Play on any character or site. Subject character or site takes 1 point of damage at the beginning of each of your turns. Damage counters on subject card cannot be removed by any means.	
Infernal Plague	standard	infernal_plague_ltd_400	Event	Eaters of the Lotus	Event	1	{lot}					Uncommon	infernal plague	All characters positioned at target location suffer 1 point of damage.	
Infernal Temple	standard	infernal_temple_ltd_400	Site	Eaters of the Lotus	Site	2		{lot}		1	5	Common	infernal temple	Infernal Temple provides one {mag} resource for each Demon Character you control.	
Inner Sanctum	standard	inner_sanctum_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	11	Very Common	inner sanctum	Once Inner Sanctum has been revealed, you may not place new feng shui sites into its column.	
Instrument of the Hand	standard	instrument_of_the_hand_ltd_400	Character	Guiding Hand	Martial Artist	2		{han}{chi}	2			Very Common	instrument hand martial artist		
Into the Light	standard	into_the_light_ltd_400	Event	Guiding Hand	Event	1	{han}					Uncommon	into light	Take any card from your smoked pile and place it into your hand.	
Iron and Silk	standard	iron_and_silk_ltd_400	Event	Guiding Hand	Event	0	{han}					Common	iron silk	Choose any Character :: Until the end of the turn, all combat damage inflicted on that Character while it is intercepting is reduced to 0.	
Jack Donovan	standard	jack_donovan_ltd_400	Character	Dragons	Maverick Cop	5	{dra}{dra}{dra}	{dra}	8			Rare	jack donovan maverick cop	Unique. Guts. If one of your sites is burned while Jack Donovan is in your smoked pile, return Jack Donovan to your hand.	
Jagged Cliffs	standard	jagged_cliffs_ltd_400	Site	Feng Shui Site	Feng Shui Site					1	8	Very Common	jagged cliff	When Jagged Cliffs’ Body is reduced to 0, inflict 3 non-combat damage on all Characters that were at its location.	
